,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,312.7920819190955,431.85400137064585,349.265152758218,323.3173587456465,237.08649815400122,284.3040678802528,284.3040678802528,172.5857662105105,96.70149076714293,35.21137286698252,0.0,227.94812001909844,312.3792157736896,273.8792143312072,153.16987223540352,465.53942057217336,414.0223937544883,862.4686916118211,798.5809477584687,720.0148742024035,579.7701947457585,376.4488793196186,1186.4579542184551,1041.3614209162401,784.2480328150447,541.500870411537,918.533469438174,992.0992225603379,336.1587749641346,361.8092450488803,240.7701093507055,97.19481212050812,270.12794970996737,399.48324214453953,488.643882024805,524.5438480953061,478.5588055313972,322.3720671626322,277.8992709215739,182.77789985755152
11,351.4188709687211,465.14143886623265,255.52999541567996,380.99502977004016,294.7641691783952,350.3392816456643,284.6209713545588,230.5904155722984,154.70614012893085,93.21602222877047,54.004649597738,0.0,370.3838651354778,331.88386369299536,211.17452159719156,279.8739174665141,239.35689152726803,920.473340973609,856.5855971202566,778.0195235641913,637.7748441075464,434.4535286814067,1082.8758015533954,937.7792682511788,680.6658801499835,437.91871774647575,976.5381187999619,1050.1038719221258,413.7252630066812,390.50918565777187,298.7747587124936,155.19946148229613,234.97840528783004,157.90301698584022,245.13322356525012,277.0833780846265,233.07761584097065,287.1555507427192,335.9039202833621,240.78254921933953
12,395.32264565685824,509.0452135543702,299.4337701038175,424.8988044581776,338.66794386653265,394.24305633380175,328.5247460426962,274.5611697709977,198.67689432763,137.18677642746962,97.97540379643718,41.90377472401762,0.0,4.44588345239744,96.09751357594232,323.7776921546516,283.2606662154055,820.004491393921,756.1167475405687,677.5506739845034,537.3059945278584,333.9846790788262,986.2956365003503,841.2036186041462,584.0902305029508,341.34306809944326,876.0692692202739,949.6350223424378,301.5347887673259,283.4076955472196,183.6977506912443,199.17021568099528,278.88217997596735,201.80679167397756,289.0369982533876,307.1192756822055,263.11802952708223,331.12630494141814,77.741469292,286.7229464536624
13,437.8464169875636,551.5689842810323,341.95754127278997,464.96686640083055,378.7360058091856,427.8032349653479,427.8032349653479,302.3696601894679,226.48538474610015,178.71053995207714,139.49916732104467,84.42753816773012,38.42797024839203,0.0,135.65163406492638,366.2056624147053,325.68863647545913,859.5586118829054,795.670868029553,717.1047944734878,576.8601150168429,373.5387995678106,1028.7236067604044,883.6315888642005,626.5182007630052,383.77103835949754,915.6233897092584,989.1891428314223,343.9627590273799,325.8356658072737,223.2518711802284,240.6939792056028,320.40595101336055,243.3305627113708,331.56076169709996,363.51091621647663,319.50515397282084,372.6500684660254,120.16943955205411,326.2770669426464
14,556.5557608096145,670.278328103083,460.66688509484135,583.6762102228819,497.4453496312367,546.512578787398,546.512578787398,421.07900401151863,345.19472856815094,297.4198837741275,258.2085111430955,203.136881989781,157.2093452645334,118.70934382205087,0.0,311.79338722126863,260.27636040358357,978.2679557049565,914.3802118516041,835.8141382955389,695.569458838894,492.24814338986226,1144.4382913222685,992.3670634566163,735.2536753554209,492.50651295191324,1034.3327335313097,1107.8984866534738,181.97691085739075,444.6170408234144,85.60023884154916,359.4033230276529,439.11529483541165,362.0399065334218,450.27010551915015,482.2202600385271,438.2144977948713,491.3594122880765,238.9508145681955,444.98641076469636
15,395.269897985287,508.992465882799,299.38102243224625,424.8460567866064,338.61519619496147,394.19030866223045,328.4719983711249,276.03125715116937,200.1469817078017,137.1340287558984,97.92265612486597,41.85102705244642,269.5997627459677,231.0997613034852,110.31323076922777,0.0,207.1404832784739,834.2973970256603,770.4096531723079,691.8435796162427,551.5989001595977,348.20039637410116,1084.327719939752,939.2311863315067,682.1177982303112,439.37063582680344,890.3621748520133,963.9279279741771,137.7978358381573,325.0456834672724,197.91346788452975,199.11746800942407,278.8294323043961,201.75404400240635,288.9842505818164,320.93440510119297,276.92864285753717,331.0735572698469,351.3412320496299,278.48888735967085
16,442.8632373667543,556.5858052642658,346.9743618137135,472.4393961680736,386.20853557642863,442.0341964907826,376.3158861996771,323.4560919978392,247.57181655447155,184.65105525347673,145.43968262244425,89.3680535500247,315.9474094115839,277.4474079691015,156.73806587329778,49.51702665725009,0.0,880.6450436912768,816.7572998379244,738.1912262818591,597.9465468252142,394.62523137618194,1130.6753666053687,985.5788329971231,728.4654448959276,485.7182824924199,936.7098215176297,1010.2755746397936,184.1454825037738,372.56270996485006,244.3383029885998,246.6344945070024,326.3464588019743,249.34738338387334,336.57758996328334,368.52774448266007,324.5219822390043,378.590583767425,397.6888787152461,324.83653402528734
17,370.1817481645411,490.88532180624765,419.2238061766147,560.8830792105476,474.6522186189027,530.5541925693246,464.8358822782191,411.9760880763815,336.0918126330137,273.1710513320187,233.95967870098642,177.8880496285669,255.61982606670733,230.11982463267944,245.25806195184006,138.03702273579228,86.51999591810721,0.0,905.2772959164668,826.7112223604015,686.4665429037566,483.1452274547249,1219.1953626839081,1074.0988290756648,816.9854409744695,574.2382785709618,56.064777826352795,129.63053094851665,250.5207729289176,256.218112643579,332.8582990671422,335.15449058554407,414.86645488051664,337.79106642634747,263.44643621436853,278.9296915328464,234.92392928919057,467.11057984596744,332.0980111815801,397.814305272679
18,438.42640017584006,559.1299738175276,487.46845818789524,629.1277312218479,542.8968706302021,598.7988445806247,533.0805342895189,480.2207400876809,404.3364646443132,341.4157033433179,302.20433071228587,246.13270163986638,323.8644780780066,298.3644766439789,313.5027139631397,206.28167474709176,154.7646479294067,68.24463675251023,0.0,10.38220313532739,10.382204215862288,551.3898794660246,837.0544757552001,691.0757407559897,433.85847933599075,192.21518936973646,124.30941457886301,197.87516770102684,318.7654249402172,324.46276465487847,401.1029510784418,403.39914259684326,483.111106891816,406.0357184376469,331.6910882256494,347.1743435441276,303.1685813004718,535.3552318572667,400.3426631928795,466.05895728397877
19,519.4445460658927,640.1481197075798,568.4866040779477,710.1458771119018,623.9150165202561,679.8169904706788,614.098680179573,561.2388859777343,485.35461053436666,422.43384923337135,383.2224766023393,327.1508475299199,404.88262396806,379.3826225340323,394.5208598531932,287.2998206371453,235.78279381946024,149.2627826425638,80.3311081002347,0.0,20.343660524589197,632.4080253560779,918.0726216452534,774.4188872365455,516.2016267066268,275.6385910600236,205.32756046891657,278.8933135910802,399.7835708302706,405.48091054493165,482.1210969684953,484.4172884868967,564.12925278187,487.05386432770047,412.7092341157022,428.19248943418074,384.18672719052495,616.373377747321,481.3608090829327,547.0771031740317
20,648.8802581663189,769.5838318080059,697.9223161783738,839.5815892123273,753.3507286206816,809.2527025711065,743.5343922800007,690.6745980781614,614.7903226347938,551.8695613337986,512.6581887027658,456.58655963034636,534.3183360684862,508.8183346344586,523.9565719536196,416.73553273757176,365.2185059198867,278.6984947429902,215.67472230753728,137.10864895100158,0.0,761.8437374565044,1047.50833374568,902.4118004434633,645.2984123422681,402.5512499387603,334.76327256934314,408.32902569150673,529.2192829306969,534.916622645358,611.5568090689214,613.8530005873247,693.5649648822966,616.4895764281267,542.1449462161287,557.6282015346069,513.6224392909511,745.8090898477477,610.7965211833589,676.5128152744583
21,852.6868194854933,973.3903931271803,901.7288774975482,1043.388150531502,957.1572899398566,1013.0592638902809,947.3409535991751,894.481159397336,818.5968839539685,755.6761226529734,716.4647500219405,660.3931209495212,738.1248973876609,712.6248959536333,727.7631332727941,620.5420940567464,569.0250672390612,482.5050560621648,418.6173122088126,340.05123865274675,199.80655919610206,0.0,1251.3148950648524,1106.218361762637,849.1049736614423,606.3578112579346,538.5698338885177,612.1355870106815,733.0258442498715,738.7231839645326,815.363370388096,817.6595619064994,897.3715262014716,820.2961377473016,745.9515075353032,761.4347628537823,717.4290006101265,949.6156511669227,814.6030825025338,880.319376593633
22,420.1365418113071,545.1215024421367,458.2283972916079,430.6618186378749,331.43096161738686,384.3391356891875,318.620825398082,265.8019722536722,189.9176968103046,306.8142363636334,267.6028637326014,212.53123457928686,281.74256627781256,243.24256483533009,134.47538495538592,436.32660823454773,398.6055083146767,658.6839522240866,594.7962083707343,516.230134814669,375.9854553580242,172.66413990899218,0.0,1025.9445354764287,768.8311473752333,526.0839849717256,714.7487300504396,788.3144831726034,328.2542177204108,315.81639649995094,210.13345985482832,368.7976756171588,364.5206823806517,359.34906268198876,459.66445810865605,491.8647079605,447.85894571684423,416.76479983331654,262.4823854817623,167.36101441773994
23,578.3535498484569,703.3385104792869,616.4454053287576,588.878826675025,489.64796965453667,542.5561437263374,476.83783343523174,424.0189802908222,348.13470484745443,465.0312444007842,425.8198717697522,370.74824261643766,439.9595743149628,401.4595728724804,292.69239299253616,594.543616271698,556.8225163518274,816.9009602612368,753.0132164078846,674.4471428518193,534.2024633951743,330.8811479461422,154.2169216387179,0.0,10.895859814758813,10.756740140128878,872.9657380875898,946.5314912097537,486.4712257575614,474.03340453710035,368.35046789197867,527.0146836543097,522.7376904178018,517.5660707191382,617.881466145807,650.0817159976517,606.0759537539959,574.981807870467,420.6993935189134,325.57802245489074
24,837.4043498873527,962.3893105181841,875.4962053676534,847.9296267139218,748.6987696934333,801.606943765233,735.8886334741272,683.0697803297162,607.1855048863487,724.0820444396768,684.8706718086439,629.7990426553296,699.0103743538558,660.5103729113735,551.7431930314292,853.594416310591,815.8733163907186,1075.95176030013,1012.0640164467768,933.4979428907116,793.2532634340666,589.9319479850349,413.26772167761044,261.5498358708074,0.0,20.931334436805518,1132.0165381264826,1205.5822912486467,745.5220257964532,733.0842045759957,627.4012679308717,786.0654836932029,781.7884904566961,776.6168707580327,876.9322661846995,909.1325160365436,865.1267537928878,834.0326079093613,679.7501935578051,584.6288224937826
25,1067.093600440694,1192.0785610715266,1105.1854559209953,1077.6188772672626,978.3880202467742,1031.296194318574,965.5778840274681,912.7590308830571,836.8747554396896,953.7712949930177,914.5599223619848,859.4882932086705,928.6996249071966,890.1996234647143,781.43244358477,1083.2836668639316,1045.5625669440597,1305.6410108534703,1241.753267000117,1163.1871934440521,1022.9425139874068,819.621198538375,642.956972230951,497.43480570651195,240.33165929373595,0.0,1361.705788679823,1435.271541801987,975.2112763497942,962.7734551293366,857.0905184842125,1015.7547342465438,1011.477741010037,1006.3061213113737,1106.6215167380403,1138.8217665898835,1094.8160043462278,1063.7218584627021,909.439444111146,814.3180730471236
26,687.4893108115632,801.2118787090741,591.600435258522,717.0654696128838,630.8346090212381,686.4097214885079,620.6914111974021,566.7278349257017,490.8435594823341,429.3534415821741,390.1420689511421,334.07043987872265,288.1666651430431,262.6666637090153,386.31829773843504,428.9964138911196,377.4793870734345,1087.803478263832,1023.9157344104788,945.3496608544135,805.1049813977686,600.8182466080256,1253.6753476379763,1108.5788140297318,851.4654259285373,608.7182635250296,0.0,71.54078146723145,593.701453922031,561.7765065555099,473.9185348537371,491.3368808356995,571.0488451306729,493.9734568286825,581.2036634080921,589.9510913606146,545.9453291169588,623.2929700961239,369.9081344467053,426.04181409229125
27,613.8779682789822,727.6005361764933,517.9890927259413,643.4541270803023,557.2232664886567,612.7983789559261,547.0800686648203,493.1164923931207,417.23221694975297,355.742099049593,316.53072641856096,260.4590973461415,214.55532261046187,189.055321176434,312.7069552058537,355.3850713585383,303.86804454085325,1014.1921357312498,950.3043918778974,871.7383183218321,731.4936388651872,527.2069040754443,1180.0640051053956,1034.967471497152,777.8540833959563,535.1069209924486,0.0,0.0,520.0901113894495,488.16516402292876,400.3071923211558,417.72553830311836,497.4375025980912,420.36211429610137,507.5923208755107,516.3397488280334,472.3339865843776,549.681627563542,296.296791914124,352.4304715597098
28,570.6789069479605,691.3824805896659,619.7209649600337,761.3802379939694,675.1493774023238,731.0513513527472,665.3330410616414,612.4732468598023,536.5889714164348,473.66821011543936,434.45683748440734,378.38520841198783,456.1169848501277,430.6169834161,445.75522073526116,338.53418151921323,287.01715470152817,1169.6621985532415,1105.7744546998879,1027.2083811438222,886.9637016871775,683.6423862381458,1419.692521467332,1274.5959878590877,1017.4825997578903,774.7354373543826,1225.7269763795941,1299.2927295017582,0.0,456.71527142699955,533.3554578505632,535.6516493689649,615.3636136639383,538.2882252097684,463.9435949977883,479.42685031626684,435.42108807261104,667.6077386293892,532.5951699650007,598.3114640560997
29,393.5989623993814,507.31562677683246,441.2411952735006,441.9789703041467,355.74810971250173,396.6562857401974,330.9379754490919,278.1191222275841,202.23484678421647,295.76369059593185,256.5523179648998,317.502811757849,271.5752750326014,233.0752735901188,112.40109584564254,275.7116313363377,225.25554685467253,836.2729093122938,772.3851654589414,693.8190919028762,553.5744124462312,350.28826145051596,982.523260279063,837.4267269768463,580.3133388756511,337.56617647214347,892.3376871386467,965.9034402608106,153.85195711463592,0.0,200.00133296094455,432.7214137065974,376.83783235456366,370.66621472572496,286.86365075682824,303.3468994609183,259.3411372172625,429.0819498072285,73.96457698218023,294.5430086361494
30,466.95552358355917,580.6780908770279,371.06664786878576,494.07597299682624,407.8451124051813,456.9123415613434,456.9123415613434,331.4787667854635,255.59449134209584,207.8196465480727,168.60827391704024,113.53664476372579,67.6091080384782,29.109106595995637,0.0,222.19314999521336,170.6761231775283,888.6677184789008,824.7799746255484,746.2139010694832,605.9692216128383,402.6479061638063,1049.216682978573,902.7668262305608,645.6534381293656,402.90627572585777,944.7324963052538,1018.2982494274177,86.75530251369543,355.0168035973599,0.0,269.80308580159834,349.51505760935623,272.4396693073664,360.6698682930952,392.62002281247214,348.61426056881635,401.7591750620211,149.35057734214027,355.3861735386418
31,483.17076782882225,596.8933351222911,387.28189211404896,510.2912172420894,424.0603566504444,473.12758580660636,473.12758580660636,361.40928413686373,285.52500869349603,224.0348907933358,184.82351816230332,129.75188900898885,214.0938004982151,175.59379905573255,66.82661917578834,367.3431895620638,315.82616274437873,763.2738791281978,699.3861352748455,620.8200617187802,480.57538226213524,277.2540668359954,1088.2617232083473,943.1651899061308,686.0518018049353,443.3046394014276,819.3386569545507,892.9044100767146,236.8703232598748,385.3737822552164,142.48469407523078,0.0,365.73030185461937,288.6549135526295,376.88511253835816,409.0853623902026,365.0796001465468,417.9744193072842,179.70303991146437,84.58166884744196
32,341.7041613369455,510.9081730711613,301.29673006291847,352.22943816351375,253.32245386633494,238.16599527977897,172.44768498867353,130.53520672775602,63.68577980818176,297.7311145305299,258.5197418994979,203.40329868749322,287.7437940252318,249.2437925827494,140.4766127028052,342.02987837254716,301.2907366473102,836.9238726552148,773.0361288018624,694.4700552457972,554.2253757891523,350.9040603630123,1144.7996372279454,999.6593228058564,742.545934704661,499.79877230115335,892.9886504815678,966.5544036037317,310.5203167868917,160.36921004822605,216.13468760224762,71.64999316390201,0.0,202.6697515014995,306.01327787379984,337.85100684315285,293.84524459949705,50.244115182203565,237.24910879112014,158.2330785259463
33,209.11102549054786,328.17294494209796,247.20288097084858,219.63630231709865,133.4054417254534,190.4362654257355,124.71795513463005,208.24748644962838,141.39805953005416,374.39858234224323,335.1872097112112,280.1155805578967,364.5466763124881,326.0466748700057,205.33733277420188,418.69734618426014,377.9582044590232,914.6361523770873,850.7484082972669,772.1823347412017,631.9376552845567,428.6163398584169,1221.4671050396564,1076.326790617569,819.213402516374,576.4662401128663,970.7009299769722,1044.2666830991361,388.326235502933,237.03667785993952,292.93756988950395,149.36227265930646,75.7122774514111,0.0,382.6807456855127,437.19171713124297,370.51271241121026,127.95639490407595,313.91657660283374,234.94536039634986
34,278.9530067183408,365.4111964210753,155.79975297052223,289.32819541437954,203.09733482273427,260.1281563847432,194.40984609363775,277.3024890251262,210.45306210555185,141.83593634211667,108.85669350298865,334.8048131632336,416.4294292367973,377.9294277943149,257.2552500498386,306.9082802124631,266.391254273217,969.3253847559562,905.4376409026038,826.8715673465385,686.6268878898936,497.6713424339153,1109.9101642993446,964.7598404317632,707.6464523305675,464.89928992705995,1025.3901625823091,1098.9559157044732,298.6823754848412,140.85415451466434,344.8554871651407,203.81937559564233,144.76728002690888,67.69189172491905,0.0,330.75308403889954,258.9457622254034,197.01139747957365,216.73405305266533,289.63459300168665
35,164.2976459038479,285.0012195455552,213.33970391592135,354.06258655253606,267.83172596089105,338.97319178297704,273.2548814918715,357.1475214621485,290.29809454257423,221.72050298706486,188.74126014793683,270.77591738526496,364.9253497803528,339.4253483463251,337.13981669478665,226.92489017314676,186.40786423390068,1047.2737791757982,983.3860353224457,904.8199617663804,764.5752823097355,577.5163748709372,1028.9267730710717,883.8302397688551,626.71685166766,383.9696892641522,1103.3385570021508,1176.9043101243149,359.8262966425634,220.64390997020624,424.74005381008874,298.344991667382,224.61231246393112,146.53692498488007,75.22000861390441,0.0,162.32560133919515,276.856429916596,282.88076871197285,369.5191596466347
36,242.08095423858015,362.7845278802875,306.38086790615574,445.90126564550013,359.6704050538552,416.7012266158647,350.9829163247592,433.8755592562475,367.0261323366732,298.40900657323755,265.4297637341099,344.5449443525408,438.6943767476283,413.19437531360063,413.8283202809596,300.6939171404226,260.1768912011765,1121.042806143075,1057.1550622897216,978.5889887336559,838.344309277011,654.244412665036,1102.6958000383474,957.5992667361309,700.4858786349354,457.7387162314278,1177.1075839694277,1250.6733370915917,433.59532360983894,280.76374425820626,501.4285573962617,360.3924458267629,301.3403502580301,224.2649619560404,152.0033233894836,75.78330494675825,0.0,353.584467710695,356.64979567924877,446.2076632328071
37,313.362602335013,438.3475629658438,365.7080675564144,323.8878791615814,224.98089486440242,209.82443627784644,144.10612598674098,102.19364772582342,35.3442208062492,270.21630623998016,231.00493360894788,175.93330445563336,260.273799793372,221.77379835088948,113.0066184709453,413.5246050087083,362.00757819102324,809.4538784233547,745.5661345700024,667.000061013937,526.7553815572921,323.4340661311523,1134.4431386549918,989.346605352775,732.2332172515797,489.48605484807206,865.5186562497076,939.0844093718715,283.0503225550317,362.42231104994113,188.6646933703877,44.179998932042125,200.09791255865014,400.053762560457,423.06652798500255,455.2667778368466,411.2610155931908,0.0,225.88445535810882,130.76308429408644
38,315.6343812831607,429.3510456606124,363.2766141572796,502.79701189662404,416.5661513049791,466.89180449298203,466.89180449298203,355.1735028232394,279.2892273798717,217.79910947971146,178.587736848679,261.81996117560965,215.91618643993002,190.41618500590215,314.06781903532186,480.3586334378896,428.8416066202045,1027.7766972099382,963.888953356586,885.3228798005207,745.0782003438758,541.7568848948441,904.5586791628419,759.4621458606255,502.3487577594302,259.6015953559225,1083.8414750362908,1157.407228158455,221.93971543289462,201.67073820971143,401.66805615062395,279.7825487332371,344.83192349017537,267.7565351881855,208.8990696406073,225.38231834469738,181.37655610104164,397.0760409428402,0.0,368.2452065521898
39,395.9506607224121,509.67322801588136,300.0617850076386,423.07111013567925,336.8402495440343,385.9074787001964,385.9074787001964,274.1891770304538,198.3049015870861,136.81478368692572,97.60341105589328,42.531781902578714,311.1691760197929,285.66917458576523,254.7732830553468,280.12308245565373,228.60605563796864,958.4859504132143,900.8741549557496,822.3080813996844,682.0634019430395,478.74208649400765,1001.0416161019369,855.9450827997205,598.8316946985251,356.0845322950174,1014.5507282395672,1088.1164813617313,164.53935662983946,298.1536751488063,342.3735201706489,198.79822294045138,278.51019474820936,201.4348064462196,289.6650054319487,321.86525528379246,277.85949304013667,330.7543122008742,92.48293280505423,0.0
